video_id,source_dataset,label,old_split,semantic_group_id,group_method,status,exclusion_reason,new_split,m1_cache_available,m3_cache_available
hockey_hockey_000267_2e13bcafb08a,hockey,0,train,pcg_08249448576f4f66,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
rwf2000_rwf2000_001659_44c9b1bf10bd,rwf2000,0,val,pcg_99e484aae6358fa5,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
movies2_movies2_001412_3f94389b4456,movies2,0,val,pcg_722e6b33b0e04292,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000794_92bdf5e88cfe,movies2,1,val,pcg_fda43b81a9185fb4,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
movies2_movies2_000993_72edc6773a64,movies2,0,val,pcg_92ac4a783de1df19,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000403_2cb07dd577d1,hockey,0,val,pcg_3c8262808d025d62,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000397_1cd26ddb57bf,hockey,0,val,pcg_a66b015c93b075f4,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
violent_flows_violent_flows_001506_6b1244f443de,violent_flows,0,val,pcg_0b1c07ab7c5c0559,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000427_ba4f06fc18fe,hockey,1,val,pcg_0cee529388285c4c,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000126_609b3299f657,hockey,1,val,pcg_4fcf91a1f66b6f03,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000407_1177c1645062,hockey,0,val,pcg_7fe8d966cdab3294,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000626_8f4686a3eec6,movies2,0,val,pcg_20ed3d7731d2e663,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000727_0ea2cd97df2d,movies2,0,val,pcg_840b15c25c67fdc5,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_000609_1a98983ec1f9,movies2,0,val,pcg_1dc47915cf42e85e,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
surv_fight_surv_fight_001933_4fd270d4852a,surv_fight,1,val,pcg_f833156cbedaa6c9,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_000581_dc6139b22659,movies2,0,val,pcg_52a71c68f1ce7331,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
movies2_movies2_001083_8267b26b74e0,movies2,0,val,pcg_2a1ad9aec82d32e0,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
surv_fight_surv_fight_001972_bafab3bcc2f2,surv_fight,1,val,pcg_be979540af0d656a,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001416_823ca73feda1,movies2,0,val,pcg_12d6c1bb387b7163,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000284_1316413eedf1,hockey,0,val,pcg_743cb0afbbecf0bc,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
rwf2000_rwf2000_001638_60ee19042131,rwf2000,1,val,pcg_0b96cb77910c1e08,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
violent_flows_violent_flows_001555_d8a2b7bab393,violent_flows,1,val,pcg_764dd4b6894f9fdd,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
movies2_movies2_001400_75f8844bdf3a,movies2,1,val,pcg_1f72bff171851f09,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000308_f33b99f347de,hockey,1,val,pcg_9d411c36e41f683e,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
violent_flows_violent_flows_001535_e7f1d33a8f5f,violent_flows,0,val,pcg_c96d546db6a0eb1e,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000085_2fa61fed7700,hockey,1,val,pcg_eb421b6854737539,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000777_ac2975763f94,movies2,0,val,pcg_753ae075cc49ebde,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,m3_cache_unavailable,excluded,True,False
movies2_movies2_001261_5dfe82bfb050,movies2,0,val,pcg_fbcc21efd53be64e,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
hockey_hockey_000336_b5f82151aa86,hockey,1,val,pcg_a506158ea86f9bf4,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_000725_acbc509a2a1a,movies2,1,val,pcg_40e5d3dbdcb86c32,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000129_652e8e2355b3,hockey,1,val,pcg_8f4eb849f81c76b6,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
hockey_hockey_000106_883384a66459,hockey,1,val,pcg_e40f0f111d69c4b8,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
hockey_hockey_000338_0475d2b234aa,hockey,0,val,pcg_08249448576f4f66,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
movies2_movies2_000936_85c7cc7f53f4,movies2,0,val,pcg_d208b2a41dc369ec,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001216_ec1df71d6b19,movies2,0,val,pcg_c84ed7ce6bf5f5f3,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000334_b82ba8ed25bb,hockey,1,val,pcg_bab919a0199f1712,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
hockey_hockey_000473_8117f76c4cb6,hockey,0,val,pcg_08249448576f4f66,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
movies2_movies2_001391_6cb1dfdca711,movies2,0,val,pcg_7a09314076fb86e4,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
movies2_movies2_000867_b55eed25c0fe,movies2,0,val,pcg_a1c631ec5eb84468,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001091_06c0e6df1f3e,movies2,1,val,pcg_3197577bb293f50b,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001123_8e665dec01cf,movies2,0,val,pcg_090ef08ac561c1bc,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001009_af14d3f8cb20,movies2,1,val,pcg_b3647f8e982c7882,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000989_be9254faa030,movies2,1,val,pcg_01caa6b635ffe377,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001187_514078a4c435,movies2,0,val,pcg_46eca4ea468d4b1f,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_001128_03eb66685b6f,movies2,0,val,pcg_506b10159858af1a,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000802_f6175223f66f,movies2,0,val,pcg_a0bc2ec7a6d5bebd,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
movies2_movies2_000816_0c85abf94d13,movies2,1,val,pcg_d4e9ba609d38161a,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001239_e76bf2966e7d,movies2,0,val,pcg_290d9a752dd9f206,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
hockey_hockey_000152_42f73f9c16e2,hockey,0,val,pcg_08249448576f4f66,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
movies2_movies2_000912_5653a134393f,movies2,1,val,pcg_67d1f233bcf0c86e,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000746_6c1d82d20fbe,movies2,1,val,pcg_7876d788c1892c3a,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
violent_flows_violent_flows_001605_2780544521d2,violent_flows,0,val,pcg_f46b459c117385e0,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
violent_flows_violent_flows_001580_ab3b0089c12b,violent_flows,1,val,pcg_56be8d8637ab1583,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000700_bd8e5cb3672a,movies2,0,val,pcg_cb6578db307d4e42,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
surv_fight_surv_fight_001753_00a3f43555d7,surv_fight,0,val,pcg_ddf93f6e0b413240,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
violent_flows_violent_flows_001562_a3041f459e54,violent_flows,1,val,pcg_78498b4015aafaf7,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001496_fdf81195338a,movies2,0,val,pcg_66f0325b4e2c4801,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
hockey_hockey_000287_5bfd9203bfef,hockey,1,val,pcg_9baf7ca40a830b16,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
movies2_movies2_000510_d4e309646161,movies2,0,val,pcg_a435bb8834d78049,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
hockey_hockey_000067_d8fe5bcd99d8,hockey,1,val,pcg_e6e98025423c30bf,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000619_0aa9df62d95d,movies2,1,val,pcg_ca2722dcdb0885e6,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
rwf2000_rwf2000_001817_3a0211f062df,rwf2000,1,val,pcg_7421d124b3876706,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
rwf2000_rwf2000_001652_cd48e49fe2f9,rwf2000,0,val,pcg_2fa0779ed0a603c3,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
movies2_movies2_001257_5e3533dee06a,movies2,0,val,pcg_e6b56e08e10f3412,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
hockey_hockey_000114_bcef9361dc20,hockey,1,val,pcg_a04236bca6b13b8e,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000513_08aafeac143c,movies2,1,val,pcg_120284e9b36e1179,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000618_73850ec5a3a1,movies2,1,val,pcg_6e4465cd4bae2901,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
movies2_movies2_001140_7d8d04ec8f46,movies2,0,val,pcg_8da5d4c1bfc097d5,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000726_59122d3c288e,movies2,1,val,pcg_f2edc2af37bafd7f,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
surv_fight_surv_fight_001846_dfa31400805c,surv_fight,0,val,pcg_f194632592c1183b,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001003_7e00d69348d9,movies2,0,val,pcg_af4f56f312b927ed,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000691_d2e5679c9112,movies2,0,val,pcg_740d2014fc2c319c,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000592_74f7756ee5fd,movies2,1,val,pcg_4f575acb540e4aba,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
rwf2000_rwf2000_001809_9379ec84fa48,rwf2000,1,val,pcg_086bcb3075178b6a,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
movies2_movies2_000711_416c720129ef,movies2,1,val,pcg_e16517c8b34fb889,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,test,True,True
movies2_movies2_000730_53533b41a866,movies2,0,val,pcg_d1df954b9182c217,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
hockey_hockey_000246_92c721e8ed8b,hockey,0,val,pcg_2d05b8767b4ee447,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001005_650f30d19da3,movies2,1,val,pcg_592a1c00feeab2cb,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001398_f6e064380ee4,movies2,0,val,pcg_14807b5d1bb10669,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_000643_aa9bad46920f,movies2,0,val,pcg_422bbb332a1f4654,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,candidate_component_label_conflict,excluded,True,True
surv_fight_surv_fight_001799_3de0e804f362,surv_fight,0,val,pcg_117f90a551605d33,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,m3_cache_unavailable;candidate_component_label_conflict,excluded,True,False
hockey_hockey_000470_629c1e3765b4,hockey,0,val,pcg_e949b3cc4ac139bd,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
movies2_movies2_001278_3c1a29be8764,movies2,0,val,pcg_825251d757ea5b61,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
violent_flows_violent_flows_001530_41cb8cfe3a86,violent_flows,1,val,pcg_ee9adf785c1309e6,perceptual-candidate connected component; reviewed distinct edges dismissed,excluded,m3_cache_unavailable,excluded,True,False
movies2_movies2_000776_29a51e4b643e,movies2,0,val,pcg_b002e4134e52d741,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,train,True,True
violent_flows_violent_flows_001521_4f18127c4010,violent_flows,1,val,pcg_9083314dc7ba7125,perceptual-candidate connected component; reviewed distinct edges dismissed,included,,val,True,True
